activityId,actors,category,subcategory,city
8621,,演唱会,其他演唱会,成都
8622,,演唱会,其他演唱会,成都
8623,,儿童亲子,其他儿童亲子,上海
8624,,儿童亲子,其他儿童亲子,上海
8625,,儿童亲子,其他儿童亲子,上海
8626,,儿童亲子,其他儿童亲子,上海
8627,,儿童亲子,其他儿童亲子,上海
8628,,儿童亲子,其他儿童亲子,上海
8629,,儿童亲子,其他儿童亲子,上海
8630,,儿童亲子,其他儿童亲子,上海
8631,,儿童亲子,其他儿童亲子,上海
8632,,话剧歌剧,音乐剧,上海
8633,,话剧歌剧,音乐剧,上海
8634,,话剧歌剧,音乐剧,上海
8635,,话剧歌剧,音乐剧,上海
8636,,话剧歌剧,音乐剧,上海
8637,,话剧歌剧,音乐剧,上海
8638,,话剧歌剧,音乐剧,上海
8639,,话剧歌剧,音乐剧,上海
8640,,话剧歌剧,音乐剧,上海
8641,,儿童亲子,其他儿童亲子,南宁
8642,,儿童亲子,其他儿童亲子,南宁
8643,,儿童亲子,其他儿童亲子,南宁
8644,,儿童亲子,其他儿童亲子,南宁
8645,,儿童亲子,其他儿童亲子,南宁
8646,,儿童亲子,其他儿童亲子,南宁
8647,,儿童亲子,其他儿童亲子,南宁
8648,,儿童亲子,其他儿童亲子,南宁
8649,,儿童亲子,其他儿童亲子,南宁
8650,,展览休闲,展会,昆明
8651,,展览休闲,展会,昆明
8652,,展览休闲,展会,昆明
8653,,展览休闲,展会,昆明
8654,,展览休闲,展会,昆明
8655,,展览休闲,展会,昆明
8656,,展览休闲,展会,昆明
8657,,展览休闲,展会,昆明
8658,,展览休闲,展会,昆明
8659,,展览休闲,展会,常州
8660,,展览休闲,展会,常州
8661,,展览休闲,展会,常州
8662,,展览休闲,展会,常州
8663,,展览休闲,展会,常州
8664,,展览休闲,展会,常州
8665,,展览休闲,展会,常州
8666,,展览休闲,展会,常州
8667,,展览休闲,展会,常州
8668,,音乐会,其他音乐会,厦门
8669,,音乐会,其他音乐会,厦门
8670,,音乐会,其他音乐会,厦门
8671,,音乐会,其他音乐会,厦门
8672,,音乐会,其他音乐会,厦门
8673,,音乐会,其他音乐会,厦门
8674,,音乐会,其他音乐会,厦门
8675,,音乐会,其他音乐会,厦门
8676,,音乐会,其他音乐会,厦门
8677,,音乐会,其他音乐会,青岛
8678,,音乐会,其他音乐会,青岛
8679,,音乐会,其他音乐会,青岛
8680,,音乐会,其他音乐会,青岛
8681,,音乐会,其他音乐会,青岛
8682,,音乐会,其他音乐会,青岛
8683,,音乐会,其他音乐会,青岛
8684,,音乐会,其他音乐会,青岛
8685,,音乐会,其他音乐会,青岛
8686,,舞蹈芭蕾,舞蹈,南京
8687,,舞蹈芭蕾,舞蹈,南京
8688,,舞蹈芭蕾,舞蹈,南京
8689,,舞蹈芭蕾,舞蹈,南京
8690,,舞蹈芭蕾,舞蹈,南京
8691,,舞蹈芭蕾,舞蹈,南京
8692,,舞蹈芭蕾,舞蹈,南京
8693,,舞蹈芭蕾,舞蹈,南京
8694,,舞蹈芭蕾,舞蹈,南京
8695,,音乐会,其他音乐会,南京
8696,,音乐会,其他音乐会,南京
8697,,音乐会,其他音乐会,南京
8698,,音乐会,其他音乐会,南京
8699,,音乐会,其他音乐会,南京
8700,,音乐会,其他音乐会,南京
8701,,音乐会,其他音乐会,南京
8702,,音乐会,其他音乐会,南京
8703,,音乐会,其他音乐会,南京
8704,,展览休闲,展会,合肥
8705,,展览休闲,展会,合肥
8706,,展览休闲,展会,合肥
8707,,展览休闲,展会,合肥
8708,,展览休闲,展会,合肥
8709,,展览休闲,展会,合肥
8710,,展览休闲,展会,合肥
8711,,展览休闲,展会,合肥
8712,,展览休闲,展会,合肥
8713,,舞蹈芭蕾,舞蹈,西安
8714,,舞蹈芭蕾,舞蹈,西安
8715,,舞蹈芭蕾,舞蹈,西安
8716,,舞蹈芭蕾,舞蹈,西安
8717,,舞蹈芭蕾,舞蹈,西安
8718,,舞蹈芭蕾,舞蹈,西安
8719,,舞蹈芭蕾,舞蹈,西安
8720,,舞蹈芭蕾,舞蹈,西安
8721,,舞蹈芭蕾,舞蹈,西安
8722,,儿童亲子,其他儿童亲子,西安
8723,,儿童亲子,其他儿童亲子,西安
8724,,儿童亲子,其他儿童亲子,西安
8725,,儿童亲子,其他儿童亲子,西安
8726,,儿童亲子,其他儿童亲子,西安
8727,,儿童亲子,其他儿童亲子,西安
8728,,儿童亲子,其他儿童亲子,西安
8729,,儿童亲子,其他儿童亲子,西安
8730,,儿童亲子,其他儿童亲子,西安
8731,,话剧歌剧,话剧,成都
8732,,话剧歌剧,话剧,成都
8733,,话剧歌剧,话剧,成都
8734,,话剧歌剧,话剧,成都
8735,,话剧歌剧,话剧,成都
8736,,话剧歌剧,话剧,成都
8737,,话剧歌剧,话剧,成都
8738,,话剧歌剧,话剧,成都
8739,,话剧歌剧,话剧,成都
8740,,话剧歌剧,话剧,贵阳
8741,,话剧歌剧,话剧,贵阳
8742,,话剧歌剧,话剧,贵阳
8743,,话剧歌剧,话剧,贵阳
8744,,话剧歌剧,话剧,贵阳
8745,,话剧歌剧,话剧,贵阳
8746,,话剧歌剧,话剧,贵阳
8747,,话剧歌剧,话剧,贵阳
8748,,话剧歌剧,话剧,贵阳
8749,,音乐会,其他音乐会,长沙
8750,,音乐会,其他音乐会,长沙
8751,,音乐会,其他音乐会,长沙
8752,,音乐会,其他音乐会,长沙
8753,,音乐会,其他音乐会,长沙
8754,,音乐会,其他音乐会,长沙
8755,,音乐会,其他音乐会,长沙
8756,,音乐会,其他音乐会,长沙
8757,,音乐会,其他音乐会,长沙
8758,,音乐会,其他音乐会,上海
8759,,音乐会,其他音乐会,上海
8760,,音乐会,其他音乐会,上海
8761,,音乐会,其他音乐会,上海
8762,,音乐会,其他音乐会,上海
8763,,音乐会,其他音乐会,上海
8764,,音乐会,其他音乐会,上海
8765,,音乐会,其他音乐会,上海
8766,,音乐会,其他音乐会,上海
8767,,音乐会,其他音乐会,上海
8768,,音乐会,其他音乐会,上海
8769,,音乐会,其他音乐会,上海
8770,,音乐会,其他音乐会,上海
8771,,音乐会,其他音乐会,上海
8772,,音乐会,其他音乐会,上海
8773,,音乐会,其他音乐会,上海
8774,,音乐会,其他音乐会,上海
8775,,音乐会,其他音乐会,上海
8776,,音乐会,其他音乐会,南通
8777,,音乐会,其他音乐会,南通
8778,,音乐会,其他音乐会,南通
8779,,音乐会,其他音乐会,南通
8780,,音乐会,其他音乐会,南通
8781,,音乐会,其他音乐会,南通
8782,,音乐会,其他音乐会,南通
8783,,音乐会,其他音乐会,南通
8784,,音乐会,其他音乐会,南通
8785,,话剧歌剧,音乐剧,成都
8786,,话剧歌剧,音乐剧,成都
8787,,话剧歌剧,音乐剧,成都
8788,,话剧歌剧,音乐剧,成都
8789,,话剧歌剧,音乐剧,成都
8790,,话剧歌剧,音乐剧,成都
8791,,话剧歌剧,音乐剧,成都
8792,,话剧歌剧,音乐剧,成都
8793,,话剧歌剧,音乐剧,成都
8794,,话剧歌剧,话剧,武汉
8795,,话剧歌剧,话剧,武汉
8796,,话剧歌剧,话剧,武汉
8797,,话剧歌剧,话剧,武汉
8798,,话剧歌剧,话剧,武汉
8799,,话剧歌剧,话剧,武汉
8800,,话剧歌剧,话剧,武汉
8801,,话剧歌剧,话剧,武汉
8802,,话剧歌剧,话剧,武汉
8803,,演唱会,其他演唱会,宁波
8804,,演唱会,其他演唱会,宁波
8805,,演唱会,其他演唱会,宁波
8806,,演唱会,其他演唱会,宁波
8807,,演唱会,其他演唱会,宁波
8808,,演唱会,其他演唱会,宁波
8809,,演唱会,其他演唱会,宁波
8810,,演唱会,其他演唱会,宁波
8811,,演唱会,其他演唱会,宁波
8812,,话剧歌剧,话剧,深圳
8813,,话剧歌剧,话剧,深圳
8814,,话剧歌剧,话剧,深圳
8815,,话剧歌剧,话剧,深圳
8816,,话剧歌剧,话剧,深圳
8817,,话剧歌剧,话剧,深圳
8818,,话剧歌剧,话剧,深圳
8819,,话剧歌剧,话剧,深圳
8820,,话剧歌剧,话剧,深圳
8821,,演唱会,其他演唱会,杭州
8822,,演唱会,其他演唱会,杭州
8823,,演唱会,其他演唱会,杭州
8824,,演唱会,其他演唱会,杭州
8825,,演唱会,其他演唱会,杭州
8826,,演唱会,其他演唱会,杭州
8827,,演唱会,其他演唱会,杭州
8828,,演唱会,其他演唱会,杭州
8829,,演唱会,其他演唱会,杭州
8830,,话剧歌剧,话剧,成都
8831,,话剧歌剧,话剧,成都
8832,,话剧歌剧,话剧,成都
8833,,话剧歌剧,话剧,成都
8834,,话剧歌剧,话剧,成都
8835,,话剧歌剧,话剧,成都
8836,,话剧歌剧,话剧,成都
8837,,话剧歌剧,话剧,成都
8838,,话剧歌剧,话剧,成都
8839,,展览休闲,展会,北京
8840,,展览休闲,展会,北京
8841,,展览休闲,展会,北京
8842,,展览休闲,展会,北京
8843,,展览休闲,展会,北京
8844,,展览休闲,展会,北京
8845,,展览休闲,展会,北京
8846,,展览休闲,展会,北京
8847,,展览休闲,展会,北京
8848,,展览休闲,展会,上海
8849,,展览休闲,展会,上海
8850,,展览休闲,展会,上海
8851,,展览休闲,展会,上海
8852,,展览休闲,展会,上海
8853,,展览休闲,展会,上海
8854,,展览休闲,展会,上海
8855,,展览休闲,展会,上海
8856,,展览休闲,展会,上海
8857,,展览休闲,特色体验,上海
8858,,展览休闲,特色体验,上海
8859,,展览休闲,特色体验,上海
8860,,展览休闲,特色体验,上海
8861,,展览休闲,特色体验,上海
8862,,展览休闲,特色体验,上海
8863,,展览休闲,特色体验,上海
8864,,展览休闲,特色体验,上海
8865,,展览休闲,特色体验,上海
8866,,音乐会,其他音乐会,南京
8867,,音乐会,其他音乐会,南京
8868,,音乐会,其他音乐会,南京
8869,,音乐会,其他音乐会,南京
8870,,音乐会,其他音乐会,南京
8871,,音乐会,其他音乐会,南京
8872,,音乐会,其他音乐会,南京
8873,,音乐会,其他音乐会,南京
8874,,音乐会,其他音乐会,南京
8875,,儿童亲子,其他儿童亲子,潍坊
8876,,儿童亲子,其他儿童亲子,潍坊
8877,,儿童亲子,其他儿童亲子,潍坊
8878,,儿童亲子,其他儿童亲子,潍坊
8879,,儿童亲子,其他儿童亲子,潍坊
8880,,儿童亲子,其他儿童亲子,潍坊
8881,,儿童亲子,其他儿童亲子,潍坊
8882,,儿童亲子,其他儿童亲子,潍坊
8883,,儿童亲子,其他儿童亲子,潍坊
8884,,话剧歌剧,话剧,南京
8885,,话剧歌剧,话剧,南京
8886,,话剧歌剧,话剧,南京
8887,,话剧歌剧,话剧,南京
8888,,话剧歌剧,话剧,南京
8889,,话剧歌剧,话剧,南京
8890,,话剧歌剧,话剧,南京
8891,,话剧歌剧,话剧,南京
8892,,话剧歌剧,话剧,南京
8893,,音乐会,其他音乐会,西安
8894,,音乐会,其他音乐会,西安
8895,,音乐会,其他音乐会,西安
8896,,音乐会,其他音乐会,西安
8897,,音乐会,其他音乐会,西安
8898,,音乐会,其他音乐会,西安
8899,,音乐会,其他音乐会,西安
8900,,音乐会,其他音乐会,西安
8901,,音乐会,其他音乐会,西安
8902,,展览休闲,展会,上海
8903,,展览休闲,展会,上海
8904,,展览休闲,展会,上海
8905,,展览休闲,展会,上海
8906,,展览休闲,展会,上海
8907,,展览休闲,展会,上海
8908,,展览休闲,展会,上海
8909,,展览休闲,展会,上海
8910,,展览休闲,展会,上海
8911,,音乐会,其他音乐会,西安
8912,,音乐会,其他音乐会,西安
8913,,音乐会,其他音乐会,西安
8914,,音乐会,其他音乐会,西安
8915,,音乐会,其他音乐会,西安
8916,,音乐会,其他音乐会,西安
8917,,音乐会,其他音乐会,西安
8918,,音乐会,其他音乐会,西安
8919,,音乐会,其他音乐会,西安
8920,,话剧歌剧,话剧,成都
8921,,话剧歌剧,话剧,成都
8922,,话剧歌剧,话剧,成都
8923,,话剧歌剧,话剧,成都
8924,,话剧歌剧,话剧,成都
8925,,话剧歌剧,话剧,成都
8926,,话剧歌剧,话剧,成都
8927,,话剧歌剧,话剧,成都
8928,,话剧歌剧,话剧,成都
8929,,展览休闲,特色体验,成都
8930,,展览休闲,特色体验,成都
8931,,展览休闲,特色体验,成都
8932,,展览休闲,特色体验,成都
8933,,展览休闲,特色体验,成都
8934,,展览休闲,特色体验,成都
8935,,展览休闲,特色体验,成都
8936,,展览休闲,特色体验,成都
8937,,展览休闲,特色体验,成都
8938,,儿童亲子,其他儿童亲子,重庆
8939,,儿童亲子,其他儿童亲子,重庆
8940,,儿童亲子,其他儿童亲子,重庆
8941,,儿童亲子,其他儿童亲子,重庆
8942,,儿童亲子,其他儿童亲子,重庆
8943,,儿童亲子,其他儿童亲子,重庆
8944,,儿童亲子,其他儿童亲子,重庆
8945,,儿童亲子,其他儿童亲子,重庆
8946,,儿童亲子,其他儿童亲子,重庆
8947,,展览休闲,特色体验,上海
8948,,展览休闲,特色体验,上海
8949,,展览休闲,特色体验,上海
8950,,展览休闲,特色体验,上海
8951,,展览休闲,特色体验,上海
8952,,展览休闲,特色体验,上海
8953,,展览休闲,特色体验,上海
8954,,展览休闲,特色体验,上海
8955,,展览休闲,特色体验,上海
8956,,儿童亲子,其他儿童亲子,上海
8957,,儿童亲子,其他儿童亲子,上海
8958,,儿童亲子,其他儿童亲子,上海
8959,,儿童亲子,其他儿童亲子,上海
8960,,儿童亲子,其他儿童亲子,上海
8961,,儿童亲子,其他儿童亲子,上海
8962,,儿童亲子,其他儿童亲子,上海
8963,,儿童亲子,其他儿童亲子,上海
8964,,儿童亲子,其他儿童亲子,上海
8965,,儿童亲子,其他儿童亲子,金华
8966,,儿童亲子,其他儿童亲子,金华
8967,,儿童亲子,其他儿童亲子,金华
8968,,儿童亲子,其他儿童亲子,金华
8969,,儿童亲子,其他儿童亲子,金华
8970,,儿童亲子,其他儿童亲子,金华
8971,,儿童亲子,其他儿童亲子,金华
8972,,儿童亲子,其他儿童亲子,金华
8973,,儿童亲子,其他儿童亲子,金华
8974,,展览休闲,其他展览休闲,江门
8975,,展览休闲,其他展览休闲,江门
8976,,展览休闲,其他展览休闲,江门
8977,,展览休闲,其他展览休闲,江门
8978,,展览休闲,其他展览休闲,江门
8979,,展览休闲,其他展览休闲,江门
8980,,展览休闲,其他展览休闲,江门
8981,,展览休闲,其他展览休闲,江门
8982,,展览休闲,其他展览休闲,江门
8983,,儿童亲子,其他儿童亲子,重庆
8984,,儿童亲子,其他儿童亲子,重庆
8985,,儿童亲子,其他儿童亲子,重庆
8986,,儿童亲子,其他儿童亲子,重庆
8987,,儿童亲子,其他儿童亲子,重庆
8988,,儿童亲子,其他儿童亲子,重庆
8989,,儿童亲子,其他儿童亲子,重庆
8990,,儿童亲子,其他儿童亲子,重庆
8991,,儿童亲子,其他儿童亲子,重庆
8992,,展览休闲,展会,天津
8993,,展览休闲,展会,天津
8994,,展览休闲,展会,天津
8995,,展览休闲,展会,天津
8996,,展览休闲,展会,天津
8997,,展览休闲,展会,天津
8998,,展览休闲,展会,天津
8999,,展览休闲,展会,天津
9000,,展览休闲,展会,天津
9001,,展览休闲,其他展览休闲,上海
9002,,展览休闲,其他展览休闲,上海
9003,,展览休闲,其他展览休闲,上海
9004,,展览休闲,其他展览休闲,上海
9005,,展览休闲,其他展览休闲,上海
9006,,展览休闲,其他展览休闲,上海
9007,,展览休闲,其他展览休闲,上海
9008,,展览休闲,其他展览休闲,上海
9009,,展览休闲,其他展览休闲,上海
9010,,展览休闲,展会,北京
9011,,展览休闲,展会,北京
9012,,展览休闲,展会,北京
9013,,展览休闲,展会,北京
9014,,展览休闲,展会,北京
9015,,展览休闲,展会,北京
9016,,展览休闲,展会,北京
9017,,展览休闲,展会,北京
9018,,展览休闲,展会,北京
9019,,展览休闲,展会,海口
9020,,展览休闲,展会,海口
9021,,展览休闲,展会,海口
9022,,展览休闲,展会,海口
9023,,展览休闲,展会,海口
9024,,展览休闲,展会,海口
9025,,展览休闲,展会,海口
9026,,展览休闲,展会,海口
9027,,展览休闲,展会,海口
9028,,展览休闲,展会,上海
9029,,展览休闲,展会,上海
9030,,展览休闲,展会,上海
9031,,展览休闲,展会,上海
9032,,展览休闲,展会,上海
9033,,展览休闲,展会,上海
9034,,展览休闲,展会,上海
9035,,展览休闲,展会,上海
9036,,展览休闲,展会,上海
9037,,话剧歌剧,音乐剧,杭州
9038,,话剧歌剧,音乐剧,杭州
9039,,话剧歌剧,音乐剧,杭州
9040,,话剧歌剧,音乐剧,杭州
9041,,话剧歌剧,音乐剧,杭州
9042,,话剧歌剧,音乐剧,杭州
9043,,话剧歌剧,音乐剧,杭州
9044,,话剧歌剧,音乐剧,杭州
9045,,话剧歌剧,音乐剧,杭州
9046,,音乐会,其他音乐会,上海
9047,,音乐会,其他音乐会,上海
9048,,音乐会,其他音乐会,上海
9049,,音乐会,其他音乐会,上海
9050,,音乐会,其他音乐会,上海
9051,,音乐会,其他音乐会,上海
9052,,音乐会,其他音乐会,上海
9053,,音乐会,其他音乐会,上海
9054,,音乐会,其他音乐会,上海
9055,,儿童亲子,其他儿童亲子,苏州
9056,,儿童亲子,其他儿童亲子,苏州
9057,,儿童亲子,其他儿童亲子,苏州
9058,,儿童亲子,其他儿童亲子,苏州
9059,,儿童亲子,其他儿童亲子,苏州
9060,,儿童亲子,其他儿童亲子,苏州
9061,,儿童亲子,其他儿童亲子,苏州
9062,,儿童亲子,其他儿童亲子,苏州
9063,,儿童亲子,其他儿童亲子,苏州
9064,,儿童亲子,其他儿童亲子,苏州
9065,,儿童亲子,其他儿童亲子,苏州
9066,,儿童亲子,其他儿童亲子,苏州
9067,,儿童亲子,其他儿童亲子,苏州
9068,,儿童亲子,其他儿童亲子,苏州
9069,,儿童亲子,其他儿童亲子,苏州
9070,,儿童亲子,其他儿童亲子,苏州
9071,,儿童亲子,其他儿童亲子,苏州
9072,,儿童亲子,其他儿童亲子,苏州
9073,,儿童亲子,其他儿童亲子,苏州
9074,,儿童亲子,其他儿童亲子,苏州
9075,,儿童亲子,其他儿童亲子,苏州
9076,,儿童亲子,其他儿童亲子,苏州
9077,,儿童亲子,其他儿童亲子,苏州
9078,,儿童亲子,其他儿童亲子,苏州
9079,,儿童亲子,其他儿童亲子,苏州
9080,,儿童亲子,其他儿童亲子,苏州
9081,,儿童亲子,其他儿童亲子,苏州
